Date,ProductCategory,ProductName,Revenue,CompetitionLevel,MarketingCampaign,CustomerID,Gender,Age,Location,AveragePurchaseAmount
03/08/2022,Haircare,Shampoo,503.7,High,Low,326,Male,42,Rural,44.19
24/01/2021,Accessories,Earrings,22.16,High,Low,327,Female,59,Rural,93.87
26/10/2022,Accessories,Necklace,164.35,Low,Low,328,Male,35,City,144.61
03/01/2021,Fragrances,Perfume,146.88,Medium,Low,329,Female,50,Rural,101.34
30/12/2021,Haircare,Hair Oil,77.83,Low,High,330,Female,27,Rural,31.19
20/10/2022,Fragrances,Perfume,81.51,Low,None,331,Male,53,City,162.53
15/07/2022,Fragrances,Body Mist,193.54,Low,Low,332,Male,60,Suburb,185.74
23/05/2022,Fragrances,Cologne,53.22,Medium,Medium,333,Female,24,City,69.68
30/08/2022,Fragrances,Perfume,26.41,Medium,None,334,Male,48,City,15.98
25/05/2022,Accessories,Earrings,458.37,Medium,None,335,Male,43,City,182.39
17/08/2022,Accessories,Necklace,110.71,Medium,Medium,336,Male,48,Suburb,10.66
16/06/2022,Fragrances,Body Mist,172.18,Low,Medium,337,Female,40,City,118.24
29/03/2022,Haircare,Conditioner,360.25,Low,Low,338,Male,52,Rural,183.48
11/03/2022,Skincare,Cleanser,306.27,Low,Medium,339,Male,63,Suburb,50.53
16/07/2021,Haircare,Styling Gel,255.17,Medium,Low,340,Male,36,Suburb,33.37
13/07/2021,Skincare,Moisturizer,127.01,Low,Low,341,Female,28,Rural,139.51
23/01/2021,Skincare,Serum,188.51,Low,Low,342,Female,34,Suburb,170.58
04/09/2021,Haircare,Shampoo,528.61,Low,Low,343,Female,55,Suburb,178.58
21/11/2021,Accessories,Earrings,129.77,Low,High,344,Female,32,Rural,21.35
24/02/2021,Skincare,Moisturizer,370.35,Medium,None,345,Female,60,City,85.35
24/12/2022,Accessories,Bracelet,365.42,Medium,None,346,Male,26,City,131.5
08/12/2021,Accessories,Bracelet,124.53,Medium,None,347,Male,48,Suburb,77.35
06/11/2021,Accessories,Necklace,96.03,Medium,None,348,Male,36,Rural,11.59
03/03/2022,Accessories,Handbag,83.35,High,Low,349,Male,27,Suburb,132.22
11/05/2022,Haircare,Styling Gel,329.97,Medium,Medium,350,Female,59,Suburb,47.21
06/11/2022,Haircare,Conditioner,65.06,Medium,None,351,Male,50,Suburb,133.4
26/09/2021,Makeup,Foundation,401.02,Low,None,352,Female,48,City,173.28
25/08/2022,Skincare,Sunscreen,254.18,Low,Medium,353,Male,40,Suburb,185.33
13/05/2021,Makeup,Eyeshadow,107.97,Medium,Medium,354,Male,22,Suburb,73.71
09/01/2022,Fragrances,Cologne,151.88,Medium,Low,355,Female,54,City,14.62
08/10/2021,Accessories,Handbag,226.27,Medium,Low,356,Male,55,City,36.92
08/01/2022,Haircare,Styling Gel,113.7,Medium,None,357,Male,32,Rural,161.19
25/11/2022,Skincare,Sunscreen,346.82,Medium,High,358,Female,42,Suburb,189.75
18/03/2022,Accessories,Bracelet,192.61,Medium,None,359,Male,39,Rural,115.2
18/01/2022,Skincare,Moisturizer,30.58,High,Low,360,Male,61,Suburb,82.07
18/12/2021,Makeup,Lipstick,176.46,Low,Medium,361,Female,50,Rural,20.03
21/10/2022,Skincare,Serum,18,Medium,Low,362,Female,36,City,15.48
20/07/2021,Haircare,Styling Gel,75.27,Medium,Low,363,Female,53,Rural,113.66
08/07/2022,Haircare,Hair Oil,145.67,Medium,Low,364,Female,47,Rural,198.15
17/04/2021,Fragrances,Perfume,319.94,Medium,None,365,Female,65,Rural,113.65
16/01/2021,Haircare,Styling Gel,93.53,Medium,None,366,Female,58,City,171.33
05/05/2021,Haircare,Styling Gel,248.02,Medium,None,367,Female,60,Suburb,177.12
30/09/2021,Fragrances,Body Mist,56.69,Low,Low,368,Male,34,City,81.39
21/07/2021,Fragrances,Perfume,84.39,Medium,Medium,369,Male,48,Suburb,64.97
09/12/2021,Accessories,Handbag,211.49,Medium,Low,370,Male,55,Suburb,24.38
19/02/2021,Skincare,Sunscreen,201.67,Medium,Low,371,Female,28,Suburb,26.53
24/03/2021,Skincare,Moisturizer,312.87,Low,None,372,Male,36,Rural,97.92
11/12/2022,Makeup,Eyeshadow,135.53,Medium,None,373,Male,37,Rural,133.2
04/08/2022,Skincare,Moisturizer,265.54,Low,None,374,Female,38,City,86.05
03/11/2021,Haircare,Shampoo,83.83,Medium,High,375,Male,40,City,184.67
10/06/2021,Makeup,Lipstick,452.29,Medium,None,376,Female,32,City,16.17
15/12/2021,Makeup,Lipstick,354.29,Medium,Low,377,Female,63,Rural,165.26
25/07/2021,Makeup,Mascara,344.29,Low,None,378,Male,33,City,19.58
27/04/2022,Skincare,Cleanser,41.21,Low,Low,379,Female,33,City,152.05
15/05/2021,Fragrances,Perfume,373.67,Low,Low,380,Male,23,Rural,109.4
08/07/2021,Makeup,Foundation,46.98,High,Low,381,Male,54,Rural,161.03
23/12/2021,Haircare,Styling Gel,296.81,Low,Low,382,Female,41,Suburb,160.2
27/11/2022,Fragrances,Cologne,285.57,Medium,Medium,383,Female,52,Rural,34.62
02/10/2021,Fragrances,Body Mist,160.09,Medium,Low,384,Female,29,Suburb,43.52
14/07/2021,Accessories,Handbag,134.17,Low,None,385,Male,59,Suburb,142.18
01/02/2022,Fragrances,Cologne,197.83,Medium,None,386,Male,60,Suburb,115.68
11/09/2021,Accessories,Earrings,523.74,Low,High,387,Female,40,Suburb,162.81
08/11/2022,Accessories,Bracelet,197.09,Low,None,388,Female,39,Suburb,15.19
22/01/2021,Skincare,Cleanser,110.66,Medium,Low,389,Male,55,Rural,121.28
28/03/2021,Haircare,Shampoo,230.17,Medium,Low,390,Male,30,Suburb,126.25
17/09/2022,Skincare,Sunscreen,410.55,Low,High,391,Male,65,Suburb,102.86
11/04/2022,Accessories,Bracelet,204.29,Medium,None,392,Male,56,Suburb,59.54
11/05/2021,Fragrances,Body Mist,86.59,Medium,Low,393,Male,25,Rural,18.22
23/04/2022,Fragrances,Cologne,58.84,Medium,None,394,Male,46,Suburb,143.16
26/02/2022,Makeup,Mascara,206.39,Low,None,395,Female,59,Rural,57.58
13/08/2021,Fragrances,Cologne,295.96,Medium,Low,396,Female,46,Suburb,109.15
26/01/2022,Accessories,Necklace,56.71,Medium,None,397,Male,32,Rural,133.84
15/04/2022,Fragrances,Body Mist,170.11,Medium,Medium,398,Female,53,City,42.24
29/11/2021,Haircare,Hair Oil,154.36,Medium,None,399,Female,32,City,119.8
11/08/2021,Haircare,Conditioner,318.03,Low,None,400,Female,49,City,192.85
05/09/2022,Accessories,Handbag,605.88,Medium,Medium,401,Male,57,Rural,90.5
22/05/2022,Skincare,Moisturizer,168.14,Low,Medium,402,Female,61,Rural,52.37
20/12/2022,Accessories,Earrings,67.22,Medium,None,403,Female,23,Suburb,60.57
25/03/2022,Haircare,Styling Gel,114.87,Low,High,404,Female,54,Rural,150.59
16/03/2021,Fragrances,Body Mist,221.5,Medium,Medium,405,Female,35,Rural,173.65
25/07/2022,Haircare,Conditioner,181.12,Low,High,406,Male,41,Rural,176.31
26/07/2022,Accessories,Earrings,434.53,Low,Medium,407,Male,51,Rural,21.48
20/12/2021,Accessories,Handbag,335.76,High,None,408,Male,41,City,59.16
02/02/2021,Skincare,Sunscreen,171.3,Medium,None,409,Female,47,Rural,100.95
02/03/2021,Fragrances,Perfume,138.7,Medium,High,410,Male,54,Rural,152.74
21/06/2021,Makeup,Lipstick,448.8,High,None,411,Female,27,City,53.15
19/08/2021,Skincare,Cleanser,262.84,Medium,Medium,412,Female,30,Suburb,122.47
09/06/2021,Makeup,Lipstick,70.68,Low,None,413,Female,20,Rural,12.86
13/11/2022,Skincare,Moisturizer,391.16,Low,None,414,Female,42,City,117.17
13/06/2021,Makeup,Lipstick,44.28,Low,Low,415,Female,39,Suburb,77.02
23/06/2022,Fragrances,Body Mist,53.26,Medium,None,416,Female,33,Suburb,176.01
11/10/2022,Skincare,Moisturizer,259.88,Medium,Low,417,Male,23,Suburb,167.04
01/11/2022,Fragrances,Cologne,42,High,None,418,Male,63,Suburb,25.48
22/04/2022,Skincare,Moisturizer,198.82,High,Low,419,Female,48,City,62.53
19/09/2022,Fragrances,Body Mist,135.19,Low,None,420,Male,64,Suburb,23.01
31/03/2021,Fragrances,Perfume,245.46,Medium,Medium,421,Male,29,Rural,193.58
01/06/2021,Makeup,Mascara,197.62,Medium,Low,422,Male,62,City,173.14
18/07/2021,Haircare,Hair Oil,263.79,Medium,None,423,Female,34,Suburb,20.35
15/11/2022,Skincare,Sunscreen,258.19,Medium,Medium,424,Male,50,Suburb,65.67
29/01/2022,Makeup,Eyeshadow,110.65,High,Low,425,Male,23,City,154.84
01/04/2022,Haircare,Hair Oil,383.16,Medium,Low,426,Male,42,Suburb,183.13
11/01/2022,Fragrances,Perfume,168.7,Medium,High,427,Female,65,Suburb,53.94
11/10/2021,Accessories,Earrings,74.41,Low,Low,428,Female,19,Rural,21.28
26/01/2021,Fragrances,Cologne,151.37,Low,Medium,429,Male,36,City,190.96
26/06/2022,Skincare,Cleanser,131.79,Low,None,430,Female,61,Rural,110.37
27/07/2022,Makeup,Eyeshadow,188.42,Medium,Low,431,Male,42,Suburb,52.41
07/09/2022,Haircare,Styling Gel,143.39,Medium,High,432,Female,49,Suburb,65.33
13/02/2021,Haircare,Conditioner,303.29,High,None,433,Female,60,Rural,158.23
07/02/2021,Skincare,Sunscreen,131.11,Low,High,434,Female,50,Rural,159.78
24/02/2022,Fragrances,Perfume,109.47,Low,High,435,Female,33,Suburb,154.93
27/09/2021,Fragrances,Body Mist,591.63,Medium,None,436,Male,18,Suburb,181.2
22/11/2022,Accessories,Bracelet,54.76,Low,High,437,Male,44,Rural,151.53
12/05/2021,Accessories,Necklace,94.81,High,None,438,Male,18,Rural,43
07/07/2021,Accessories,Handbag,93.1,Low,None,439,Male,32,Rural,56.05
16/12/2022,Fragrances,Cologne,256.3,Medium,Low,440,Female,24,Suburb,61.88
16/11/2022,Haircare,Styling Gel,41.07,Low,High,441,Male,54,Rural,106.48
09/11/2021,Makeup,Eyeshadow,537.55,Low,None,442,Male,37,City,37.08
17/04/2022,Fragrances,Cologne,193.53,Low,Low,443,Female,51,City,95.66
14/09/2022,Makeup,Lipstick,166.84,Medium,None,444,Male,19,City,160.5
24/10/2022,Skincare,Serum,483.53,Low,None,445,Female,42,City,67.06
22/08/2021,Makeup,Foundation,206.82,Medium,Medium,446,Female,29,City,33.4
24/07/2021,Haircare,Conditioner,241.35,High,Low,447,Male,18,City,133.98
08/03/2021,Skincare,Serum,77.68,High,None,448,Female,34,Suburb,36.46
27/10/2022,Accessories,Handbag,199.93,Low,High,449,Male,33,Rural,101.62
13/09/2021,Skincare,Serum,605.58,Low,High,450,Male,63,Rural,105.28
26/07/2021,Fragrances,Body Mist,184.76,Low,None,451,Male,58,City,158.93
24/06/2022,Skincare,Moisturizer,70.26,Medium,None,452,Male,53,Rural,25.62
05/10/2021,Accessories,Bracelet,328.11,Medium,Low,453,Female,29,Suburb,95.95
29/07/2021,Skincare,Cleanser,162.55,Medium,None,454,Female,22,Suburb,105.82
13/05/2022,Makeup,Eyeshadow,262.66,High,Low,455,Female,54,Rural,33.63
07/03/2022,Makeup,Lipstick,26.21,Low,Low,456,Male,33,City,31.12
31/05/2022,Skincare,Cleanser,435.3,Medium,Low,457,Male,21,City,86.97
19/01/2022,Fragrances,Cologne,295.04,High,Low,458,Female,41,Rural,26.75
02/07/2022,Makeup,Lipstick,109.64,Low,Low,459,Male,38,City,58.16
30/09/2022,Makeup,Foundation,192.17,High,Low,460,Male,40,Suburb,150.09
14/05/2021,Haircare,Conditioner,123.03,Low,High,461,Female,41,Suburb,85.24
08/04/2021,Skincare,Serum,72.73,Low,None,462,Male,41,Rural,190.92
17/05/2022,Haircare,Conditioner,177.49,Medium,Low,463,Male,27,City,78.26
26/02/2021,Makeup,Lipstick,236.41,Low,High,464,Female,49,Rural,81.63
13/10/2022,Fragrances,Body Mist,35.56,Low,Low,465,Female,18,Suburb,119.21
23/10/2021,Makeup,Lipstick,304.03,Medium,Low,466,Female,63,Rural,165.4
27/02/2021,Makeup,Mascara,99.04,High,None,467,Male,45,Rural,176.03
03/08/2021,Haircare,Hair Oil,207.34,High,Low,468,Male,50,Rural,69.78
28/02/2021,Fragrances,Cologne,277.86,Medium,Low,469,Female,42,Rural,30.72
12/07/2022,Haircare,Shampoo,254.56,Medium,Medium,470,Male,43,Suburb,109.48
22/02/2021,Skincare,Sunscreen,253.71,Low,Low,471,Male,31,Rural,160
12/06/2022,Skincare,Serum,39.62,Medium,None,472,Female,42,City,85.69
07/01/2022,Haircare,Conditioner,153.81,Medium,Medium,473,Female,20,Suburb,37.27
07/02/2022,Haircare,Conditioner,288.32,Medium,Low,474,Male,31,Suburb,59.44
29/07/2022,Makeup,Foundation,433.71,Low,None,475,Male,35,City,29.96
22/04/2021,Haircare,Conditioner,200.53,Low,None,476,Male,32,Rural,164.75
27/08/2022,Makeup,Foundation,121.37,Medium,None,477,Female,27,City,135.28
30/08/2021,Fragrances,Cologne,119.14,Low,Medium,478,Female,63,Suburb,11.18
21/02/2022,Fragrances,Body Mist,360.94,Low,None,479,Female,51,Suburb,148.46
28/10/2022,Skincare,Cleanser,198.65,High,Low,480,Female,56,City,185.79
18/09/2022,Haircare,Shampoo,137.81,Low,None,481,Female,51,Suburb,105.5
19/05/2021,Makeup,Foundation,340.31,High,Low,482,Female,64,Suburb,145.07
28/07/2022,Accessories,Handbag,37.38,Medium,None,483,Female,31,Rural,92.1
25/02/2022,Makeup,Eyeshadow,111.92,Medium,Low,484,Female,28,Rural,80.26
26/11/2021,Makeup,Eyeshadow,351.89,Low,Low,485,Male,57,Suburb,111.05
05/12/2022,Makeup,Mascara,278.3,Medium,Medium,486,Male,59,City,77.61
01/10/2021,Haircare,Shampoo,134.04,Medium,None,487,Male,37,Rural,123.78
10/07/2022,Fragrances,Perfume,274.56,Medium,Low,488,Male,59,Rural,24.78
08/02/2021,Haircare,Hair Oil,152.96,Medium,Low,489,Male,28,Suburb,73.02
09/10/2022,Fragrances,Body Mist,76.91,Low,Medium,490,Female,22,City,147.65
08/05/2022,Haircare,Hair Oil,352.78,High,Low,491,Male,27,Suburb,51.81
05/12/2021,Haircare,Styling Gel,58.52,Low,None,492,Female,33,Suburb,62.99
04/12/2021,Accessories,Bracelet,195.91,Low,Medium,493,Female,54,Rural,55.1
04/06/2021,Haircare,Conditioner,382.07,High,Low,494,Male,54,City,183.06
20/02/2021,Haircare,Hair Oil,302.39,Low,Low,495,Female,20,City,134.44
13/03/2022,Skincare,Moisturizer,195.49,Medium,None,496,Male,55,City,125.72
25/02/2021,Haircare,Hair Oil,359.93,High,None,497,Female,65,Rural,113.36
18/05/2022,Haircare,Conditioner,84.16,Medium,None,498,Female,62,City,29.08
21/10/2021,Makeup,Eyeshadow,242.58,Low,High,499,Male,41,Suburb,168.91
28/12/2021,Haircare,Styling Gel,527.29,Low,Medium,500,Male,57,City,165.69
03/09/2021,Accessories,Handbag,48.88,Low,High,501,Male,41,City,18.53
18/02/2021,Skincare,Cleanser,154.58,High,Low,502,Male,53,Suburb,57.06
15/12/2022,Skincare,Serum,178.23,Low,Low,503,Male,57,Suburb,72.15
23/06/2021,Fragrances,Perfume,535.4,Low,Medium,504,Female,29,Suburb,121.34
30/01/2022,Skincare,Sunscreen,255.54,Medium,Low,505,Male,22,Rural,50.98
23/07/2022,Fragrances,Perfume,463.57,Medium,None,506,Female,49,City,39.6
26/05/2021,Fragrances,Perfume,128.26,Low,Low,507,Female,43,Suburb,194.13
21/12/2022,Haircare,Hair Oil,367.33,Medium,None,508,Male,60,Rural,150.77
02/01/2022,Skincare,Sunscreen,143.19,High,Low,509,Female,50,City,34.42
19/11/2021,Fragrances,Cologne,452.26,Low,None,510,Female,31,Rural,77.81
06/02/2021,Makeup,Mascara,41.83,Low,None,511,Female,21,Suburb,16.45
18/12/2022,Makeup,Foundation,63.57,Low,None,512,Male,21,City,78.69
02/08/2022,Fragrances,Body Mist,62.42,Medium,Low,513,Male,46,Rural,197.18
27/06/2022,Haircare,Styling Gel,286.08,Medium,Low,514,Male,59,Rural,158.79
11/02/2022,Makeup,Foundation,107.42,Low,Low,515,Female,32,Rural,137.56
11/01/2021,Skincare,Moisturizer,292.95,Medium,Low,516,Male,30,Rural,109.08
14/12/2021,Fragrances,Body Mist,92.26,Medium,Low,517,Male,32,Suburb,172.63
05/03/2022,Skincare,Cleanser,437.81,Medium,High,518,Female,32,Suburb,36.4
30/04/2021,Skincare,Serum,371.66,Medium,Low,519,Female,48,Rural,128.87
04/11/2022,Skincare,Sunscreen,108.3,Medium,Low,520,Male,58,Rural,116.19
10/05/2021,Accessories,Handbag,404.98,Low,None,521,Female,52,Rural,27.12
28/09/2022,Haircare,Conditioner,425.51,Low,Low,522,Female,56,Suburb,198.29
26/08/2022,Accessories,Necklace,155.16,Low,Medium,523,Female,51,Suburb,55.56
06/06/2021,Haircare,Shampoo,148.07,Medium,None,524,Male,25,Rural,85.86
15/08/2022,Haircare,Shampoo,274.54,Medium,Low,525,Female,63,City,105.24
28/06/2021,Skincare,Serum,229.88,Low,Low,526,Female,19,Rural,187.97
15/06/2021,Makeup,Lipstick,275.26,Medium,Low,527,Male,44,Rural,174.36
06/04/2021,Accessories,Earrings,313.33,Medium,None,528,Female,63,City,129.8
19/10/2021,Makeup,Eyeshadow,252.12,Low,High,529,Male,41,City,52.78
13/11/2021,Fragrances,Cologne,153.27,Low,Low,530,Female,51,Rural,35.78
07/01/2021,Makeup,Foundation,269.81,Low,Low,531,Male,46,Rural,83.59
28/05/2022,Fragrances,Cologne,53.91,Medium,Medium,532,Female,19,Suburb,59.01
19/11/2022,Skincare,Cleanser,122.69,High,Low,533,Female,53,Rural,179.72
13/09/2022,Accessories,Bracelet,418.79,Low,None,534,Male,24,Rural,109.75
22/09/2021,Haircare,Conditioner,330.87,Medium,High,535,Male,59,Suburb,17.53
20/08/2022,Skincare,Sunscreen,149.64,Low,None,536,Female,46,Suburb,177
09/11/2022,Accessories,Handbag,40.39,Medium,Medium,537,Male,40,Suburb,150.13
08/04/2022,Makeup,Foundation,119.92,Low,None,538,Male,61,Rural,73.94
29/05/2022,Skincare,Moisturizer,157.84,Medium,Low,539,Male,32,City,134.67
06/12/2021,Haircare,Shampoo,37.06,High,None,540,Female,31,City,34.36
07/04/2021,Haircare,Hair Oil,369.6,Medium,Low,541,Female,51,City,157.11
12/03/2021,Skincare,Sunscreen,41.16,Medium,High,542,Male,52,Suburb,61.14
16/05/2022,Skincare,Sunscreen,246.09,Low,High,543,Male,23,City,31.44
10/04/2022,Skincare,Serum,268.29,High,None,544,Female,29,Rural,96.17
29/10/2021,Makeup,Foundation,220.73,Low,Low,545,Male,41,Suburb,75.1
21/04/2021,Skincare,Moisturizer,48.09,Medium,Medium,546,Female,29,City,168.21
14/08/2022,Accessories,Handbag,68.02,Medium,None,547,Female,21,Rural,171.1
28/11/2022,Makeup,Foundation,117.16,Medium,High,548,Male,21,City,94.72
10/03/2021,Haircare,Hair Oil,207.7,Medium,None,549,Female,30,Suburb,23.87
27/04/2021,Fragrances,Perfume,160.49,High,None,550,Female,35,Rural,92.02
20/07/2022,Makeup,Eyeshadow,200.61,Medium,Low,551,Female,57,Rural,171.61
20/09/2021,Makeup,Mascara,289.3,Low,Low,552,Male,56,Suburb,192.25
16/04/2022,Makeup,Eyeshadow,320.22,Medium,Low,553,Female,39,Suburb,20.08
04/02/2022,Haircare,Shampoo,144.56,High,Low,554,Male,18,Suburb,137.09
11/12/2021,Fragrances,Perfume,74.31,Low,Low,555,Male,26,Rural,122.24
26/08/2021,Makeup,Eyeshadow,543.43,Medium,Medium,556,Female,52,City,41.55
17/06/2021,Skincare,Serum,123.65,Medium,Medium,557,Male,28,Rural,10.94
11/02/2021,Haircare,Shampoo,13.06,Low,High,558,Male,22,City,52.22
30/07/2022,Accessories,Necklace,264.54,High,None,559,Male,52,City,27.82
30/05/2021,Skincare,Cleanser,253.37,Medium,Medium,560,Female,30,City,197.03
04/01/2021,Skincare,Moisturizer,170.12,Low,None,561,Female,35,City,191.51
02/09/2022,Haircare,Shampoo,219.6,Medium,High,562,Male,65,Rural,98.77
12/10/2021,Skincare,Cleanser,154.72,Medium,Low,563,Female,26,City,86.67
03/05/2021,Fragrances,Perfume,390.29,Low,High,564,Male,21,Rural,61.75
13/04/2021,Haircare,Shampoo,36.45,Low,Low,565,Male,35,Rural,172.98
05/05/2022,Skincare,Cleanser,27.49,High,None,566,Male,23,City,71.28
30/05/2022,Accessories,Bracelet,534.42,Low,None,567,Male,40,Rural,173.25
13/01/2021,Makeup,Foundation,213.17,Medium,None,568,Female,43,Rural,13.4
30/10/2022,Haircare,Hair Oil,153.48,Low,None,569,Male,50,City,137.4
30/11/2021,Skincare,Serum,129.05,Medium,Low,570,Male,64,City,194.49
06/03/2021,Fragrances,Body Mist,232.63,High,None,571,Female,47,Suburb,11.3
06/08/2022,Accessories,Earrings,209.1,Medium,None,572,Male,55,Rural,187.67
05/11/2022,Skincare,Sunscreen,443.62,Low,Low,573,Male,18,Rural,41.07
20/05/2022,Fragrances,Perfume,112.54,High,Low,574,Female,57,City,170.32
05/07/2021,Makeup,Mascara,245.24,High,None,575,Male,62,Rural,56.42
26/10/2021,Accessories,Bracelet,127.77,Low,High,576,Female,33,City,99.86
31/01/2021,Makeup,Foundation,276.03,Medium,Low,577,Female,53,Suburb,133.08
17/07/2021,Haircare,Styling Gel,257.98,Low,None,578,Female,24,Suburb,147.1
19/06/2021,Haircare,Shampoo,237.32,Medium,None,579,Female,28,Rural,187.46
11/07/2021,Haircare,Shampoo,105.22,Medium,None,580,Female,22,City,26.85
10/01/2022,Fragrances,Cologne,416.4,Medium,Medium,581,Female,35,Suburb,10.35
25/09/2022,Makeup,Lipstick,430.18,Low,Medium,582,Female,31,Rural,80.11
18/11/2021,Fragrances,Cologne,104.58,Low,None,583,Male,52,Rural,116.64
15/09/2021,Makeup,Eyeshadow,430.1,Medium,None,584,Male,62,City,17.32
14/02/2021,Fragrances,Body Mist,158.57,High,Low,585,Male,40,City,124.61
26/12/2021,Accessories,Handbag,337.03,Low,Medium,586,Female,23,Suburb,74.62
07/11/2021,Accessories,Necklace,41,Low,None,587,Male,50,Rural,197.14
21/05/2022,Skincare,Moisturizer,102.48,Medium,None,588,Male,58,City,126.36
15/08/2021,Skincare,Moisturizer,65.22,Medium,High,589,Female,25,City,111.98
05/11/2021,Makeup,Mascara,22.87,Medium,Low,590,Male,31,Suburb,87.82
28/08/2022,Skincare,Cleanser,67.58,High,None,591,Male,45,Suburb,189.38
23/09/2022,Fragrances,Body Mist,300.64,Low,None,592,Male,22,Rural,174.77
16/11/2021,Skincare,Cleanser,410.19,Medium,Low,593,Male,53,Suburb,144.71
28/04/2022,Haircare,Conditioner,71.02,Low,High,594,Female,26,Suburb,51.82
09/07/2022,Fragrances,Perfume,304.31,Medium,Low,595,Female,20,City,130.38
13/04/2022,Skincare,Serum,194.33,Low,High,596,Female,54,City,52.11
27/10/2021,Skincare,Cleanser,446.98,Medium,None,597,Female,31,Rural,29.07
24/09/2021,Haircare,Conditioner,259.05,Medium,Low,598,Female,65,City,89.5
01/02/2021,Accessories,Handbag,346.04,Medium,Medium,599,Male,23,Rural,43.78
17/12/2022,Haircare,Shampoo,278.01,High,None,600,Female,43,Suburb,191.26
03/12/2022,Accessories,Handbag,440.62,Medium,None,601,Female,50,Rural,144.22
29/09/2021,Makeup,Mascara,104.6,High,None,602,Male,65,Suburb,62.95
07/05/2021,Makeup,Mascara,36.2,Medium,Low,603,Male,48,Suburb,104.49
10/10/2021,Accessories,Handbag,21.69,Medium,Low,604,Female,49,Rural,179.53
14/09/2021,Skincare,Moisturizer,369.82,Low,None,605,Female,28,Suburb,36.38
11/08/2022,Skincare,Cleanser,153.85,Medium,None,606,Female,52,Rural,198.27
04/09/2022,Makeup,Eyeshadow,30.07,Medium,Medium,607,Male,53,Rural,174.21
06/08/2021,Haircare,Hair Oil,131.6,Medium,Medium,608,Female,62,City,37.96
15/09/2022,Makeup,Eyeshadow,540.19,Medium,Medium,609,Male,61,City,171.84
19/09/2021,Skincare,Serum,325.21,Medium,None,610,Female,27,City,135.13
12/02/2021,Accessories,Handbag,90.5,Medium,None,611,Male,18,Suburb,115.28
12/12/2022,Skincare,Moisturizer,121.84,Low,None,612,Male,57,City,85.58
